Customer ID,transactions,total_units,total_spend,average_ticket,average_discount,average_rating,first_purchase,last_purchase,age,age_group,gender,location,subscription_status,returned_transactions,online_transactions,preferred_category,preferred_product,preferred_brand,days_since_last_purchase,inactive_270,activity_status,return_rate_pct,online_share_pct,offline_share_pct
CUST001043,4,6,37729,9432.25,7.0,3.25,2023-08-02,2024-10-10,35,Adult,Female,Chennai,No,1,3,Clothing,Bag,Biba,81,False,Active,25.0,75.0,25.0
CUST001044,4,5,20138,5034.5,6.5,3.5,2023-02-02,2024-12-22,54,Adult,Female,Mumbai,No,0,2,Clothing,Backpack,Max,8,False,Active,0.0,50.0,50.0
CUST001045,2,5,29307,14653.5,7.0,4.0,2023-10-31,2024-11-18,40,Adult,Female,Nagpur,No,0,2,Footwear,Slippers,Adidas,42,False,Active,0.0,100.0,0.0
CUST001046,4,4,16393,4098.25,8.25,3.5,2023-06-03,2024-05-16,62,Adult,Male,Jaipur,No,0,3,Accessories,Bag,Fastrack,228,False,Active,0.0,75.0,25.0
CUST001047,1,1,14830,14830.0,14.0,4.0,2023-12-06,2023-12-06,43,Adult,Female,Delhi,Yes,0,1,Footwear,Running Shoes,Nike,390,True,Inactive 270+ days,0.0,100.0,0.0
CUST001048,1,2,4552,4552.0,5.0,4.0,2023-10-10,2023-10-10,40,Adult,Female,Kolkata,No,1,1,Clothing,Saree,Max,447,True,Inactive 270+ days,100.0,100.0,0.0
CUST001049,2,2,7344,3672.0,4.5,4.0,2023-03-12,2023-04-08,38,Adult,Male,Kolkata,Yes,1,1,Clothing,Boots,Bata,632,True,Inactive 270+ days,50.0,50.0,50.0
CUST001050,2,2,6538,3269.0,9.0,4.0,2023-08-03,2023-10-18,64,Adult,Male,Bangalore,No,0,2,Accessories,Belt,Allen Solly,439,True,Inactive 270+ days,0.0,100.0,0.0
CUST001051,2,4,7564,3782.0,4.0,3.0,2024-03-11,2024-09-02,44,Adult,Male,Delhi,No,1,0,Clothing,Shorts,HRX,119,False,Active,50.0,0.0,100.0
CUST001052,1,1,10016,10016.0,4.0,3.0,2024-12-05,2024-12-05,48,Adult,Male,Chandigarh,No,0,0,Footwear,Sneakers,Adidas,25,False,Active,0.0,0.0,100.0
CUST001053,1,2,15820,15820.0,3.0,3.0,2024-01-24,2024-01-24,40,Adult,Male,Noida,No,1,1,Accessories,Sunglasses,Tommy Hilfiger,341,True,Inactive 270+ days,100.0,100.0,0.0
CUST001054,7,12,27273,3896.14,5.43,3.29,2023-02-01,2024-08-19,42,Adult,Male,Delhi,No,2,5,Footwear,Kurta,Max,133,False,Active,28.57,71.43,28.57
CUST001055,4,4,36033,9008.25,11.25,3.5,2023-06-06,2024-10-05,55,Adult,Male,Indore,No,1,4,Clothing,Jacket,Adidas,86,False,Active,25.0,100.0,0.0
CUST001056,5,6,55085,11017.0,7.6,3.6,2023-03-09,2024-10-18,52,Adult,Male,Bhubaneswar,No,0,4,Footwear,Backpack,Puma,73,False,Active,0.0,80.0,20.0
CUST001057,2,2,19085,9542.5,2.5,4.0,2023-04-19,2024-06-17,41,Adult,Female,Chennai,Yes,0,2,Footwear,Formal Shoes,Zara,196,False,Active,0.0,100.0,0.0
CUST001058,6,7,35909,5984.83,7.17,3.5,2023-03-18,2024-04-16,60,Adult,Female,Nagpur,No,1,4,Clothing,Trousers,Adidas,258,False,Active,16.67,66.67,33.33
CUST001059,4,7,18005,4501.25,5.0,3.75,2023-07-24,2024-07-12,40,Adult,Male,Nagpur,Yes,1,3,Footwear,Heels,Biba,171,False,Active,25.0,75.0,25.0
CUST001060,1,1,3964,3964.0,3.0,4.0,2023-02-08,2023-02-08,18,Young Adult,Male,Chennai,Yes,0,0,Clothing,Jacket,Nike,691,True,Inactive 270+ days,0.0,0.0,100.0
CUST001061,3,8,16263,5421.0,9.67,3.67,2024-01-28,2024-08-20,57,Adult,Male,Mumbai,No,1,3,Clothing,Cap,Levis,132,False,Active,33.33,100.0,0.0
CUST001062,5,6,16139,3227.8,10.4,3.2,2023-04-13,2024-12-15,23,Young Adult,Female,Kochi,No,2,4,Clothing,Bag,Bata,15,False,Active,40.0,80.0,20.0
CUST001063,4,4,11462,2865.5,8.5,3.25,2023-07-14,2024-12-08,56,Adult,Female,Bangalore,No,2,4,Accessories,Backpack,Wildcraft,22,False,Active,50.0,100.0,0.0
CUST001065,3,3,10562,3520.67,13.0,3.67,2023-04-08,2024-11-21,57,Adult,Female,Delhi,Yes,1,3,Accessories,Backpack,FabIndia,39,False,Active,33.33,100.0,0.0
CUST001066,1,1,3893,3893.0,6.0,3.0,2023-10-03,2023-10-03,33,Adult,Male,Gurgaon,No,0,1,Clothing,Dress,Allen Solly,454,True,Inactive 270+ days,0.0,100.0,0.0
CUST001067,5,8,30526,6105.2,7.0,3.4,2023-05-21,2024-12-05,37,Adult,Female,Lucknow,No,0,5,Clothing,Hoodie,Adidas,25,False,Active,0.0,100.0,0.0
CUST001068,2,3,11641,5820.5,4.0,3.0,2023-08-29,2024-09-03,21,Young Adult,Other,Bangalore,Yes,0,2,Clothing,Hoodie,Adidas,118,False,Active,0.0,100.0,0.0
CUST001069,3,3,7876,2625.33,5.0,4.0,2023-12-07,2024-09-11,25,Young Adult,Female,Patna,Yes,0,3,Clothing,Heels,Biba,110,False,Active,0.0,100.0,0.0
CUST001070,4,5,22126,5531.5,9.5,3.0,2023-03-16,2024-12-04,28,Adult,Male,Bangalore,No,1,4,Clothing,Kurta,Adidas,26,False,Active,25.0,100.0,0.0
CUST001071,3,3,13711,4570.33,6.0,3.0,2023-03-13,2024-09-26,29,Adult,Male,Delhi,No,0,2,Footwear,Formal Shoes,Max,95,False,Active,0.0,66.67,33.33
CUST001072,3,4,42069,14023.0,7.67,3.0,2023-10-05,2024-11-03,40,Adult,Female,Ahmedabad,Yes,0,2,Clothing,Jacket,Adidas,57,False,Active,0.0,66.67,33.33
CUST001073,6,6,21942,3657.0,10.17,3.83,2023-01-26,2024-09-28,31,Adult,Male,Visakhapatnam,No,2,4,Accessories,Boots,Levis,93,False,Active,33.33,66.67,33.33
CUST001074,1,1,1498,1498.0,1.0,1.0,2024-05-11,2024-05-11,48,Adult,Other,Jaipur,Yes,0,1,Clothing,Trousers,Max,233,False,Active,0.0,100.0,0.0
CUST001075,4,5,23641,5910.25,5.5,2.75,2023-06-24,2024-05-18,19,Young Adult,Other,Ahmedabad,No,0,4,Clothing,Boots,HRX,226,False,Active,0.0,100.0,0.0
CUST001076,1,1,856,856.0,11.0,4.0,2023-05-01,2023-05-01,52,Adult,Male,Gurgaon,No,1,1,Clothing,Shorts,Levis,609,True,Inactive 270+ days,100.0,100.0,0.0
CUST001077,6,7,50087,8347.83,6.83,3.33,2023-01-13,2024-12-19,39,Adult,Male,Bhubaneswar,No,1,5,Clothing,Kurta,FabIndia,11,False,Active,16.67,83.33,16.67
CUST001078,3,6,14661,4887.0,8.0,4.0,2023-03-08,2024-11-27,21,Young Adult,Female,Jaipur,No,0,2,Footwear,Heels,Adidas,33,False,Active,0.0,66.67,33.33
CUST001079,1,1,1251,1251.0,8.0,3.0,2023-06-18,2023-06-18,36,Adult,Female,Ahmedabad,Yes,0,0,Accessories,Cap,Puma,561,True,Inactive 270+ days,0.0,0.0,100.0
CUST001080,1,2,5030,5030.0,11.0,3.0,2024-12-28,2024-12-28,42,Adult,Female,Chandigarh,No,0,1,Footwear,Heels,Max,2,False,Active,0.0,100.0,0.0
CUST001081,5,10,38347,7669.4,6.6,3.6,2023-07-20,2024-12-29,45,Adult,Female,Bhubaneswar,No,2,5,Clothing,Saree,Adidas,1,False,Active,40.0,100.0,0.0
CUST001082,3,8,28218,9406.0,8.67,4.33,2023-06-04,2024-12-14,30,Adult,Female,Bangalore,No,0,3,Footwear,Boots,Adidas,16,False,Active,0.0,100.0,0.0
CUST001083,1,2,1083,1083.0,6.0,5.0,2024-04-27,2024-04-27,23,Young Adult,Female,Kochi,No,1,1,Accessories,Belt,Levis,247,False,Active,100.0,100.0,0.0
CUST001084,1,1,5997,5997.0,1.0,2.0,2024-10-20,2024-10-20,34,Adult,Female,Indore,No,0,1,Accessories,Sunglasses,Wildcraft,71,False,Active,0.0,100.0,0.0
CUST001085,2,4,8783,4391.5,8.0,3.0,2023-02-07,2023-04-04,51,Adult,Male,Indore,No,1,2,Accessories,Backpack,Fastrack,636,True,Inactive 270+ days,50.0,100.0,0.0
CUST001086,1,1,3678,3678.0,12.0,4.0,2024-12-26,2024-12-26,43,Adult,Male,Ahmedabad,No,0,1,Clothing,Jacket,Puma,4,False,Active,0.0,100.0,0.0
CUST001087,2,4,28420,14210.0,2.5,3.5,2024-03-19,2024-03-21,37,Adult,Male,Ahmedabad,Yes,0,1,Clothing,Running Shoes,Adidas,284,True,Inactive 270+ days,0.0,50.0,50.0
CUST001088,4,4,11580,2895.0,10.25,4.0,2023-05-13,2024-10-21,46,Adult,Female,Pune,No,0,3,Clothing,Heels,Adidas,70,False,Active,0.0,75.0,25.0
CUST001089,4,5,18542,4635.5,7.25,3.0,2023-02-16,2024-01-06,62,Adult,Male,Chennai,No,0,2,Clothing,Boots,Adidas,359,True,Inactive 270+ days,0.0,50.0,50.0
CUST001090,3,4,6547,2182.33,11.0,4.0,2023-01-10,2024-05-22,40,Adult,Male,Indore,No,1,2,Footwear,Sandals,Adidas,222,False,Active,33.33,66.67,33.33
CUST001091,1,2,4420,4420.0,5.0,5.0,2023-06-03,2023-06-03,53,Adult,Female,Noida,No,0,1,Clothing,Dress,Zara,576,True,Inactive 270+ days,0.0,100.0,0.0
CUST001092,3,6,25705,8568.33,8.67,3.0,2023-05-26,2024-11-28,49,Adult,Female,Lucknow,Yes,0,3,Accessories,Sneakers,HRX,32,False,Active,0.0,100.0,0.0
CUST001093,5,5,14112,2822.4,18.4,3.8,2023-11-30,2024-10-16,31,Adult,Female,Noida,No,0,4,Clothing,Boots,Max,75,False,Active,0.0,80.0,20.0
CUST001094,2,3,4771,2385.5,10.5,3.5,2024-04-04,2024-05-26,40,Adult,Female,Patna,No,1,2,Accessories,Bag,Nike,218,False,Active,50.0,100.0,0.0
CUST001095,3,6,15255,5085.0,11.67,4.0,2023-03-31,2024-10-05,32,Adult,Female,Chandigarh,No,0,2,Clothing,Belt,Levis,86,False,Active,0.0,66.67,33.33
CUST001096,1,2,7023,7023.0,19.0,3.0,2024-08-20,2024-08-20,58,Adult,Male,Chandigarh,No,0,1,Clothing,Jacket,HRX,132,False,Active,0.0,100.0,0.0
CUST001097,3,3,17991,5997.0,18.67,3.33,2023-01-09,2024-01-08,30,Adult,Other,Lucknow,No,0,1,Footwear,Heels,Hush Puppies,357,True,Inactive 270+ days,0.0,33.33,66.67
CUST001098,6,7,14723,2453.83,9.5,2.67,2023-02-05,2024-11-25,46,Adult,Female,Ahmedabad,No,0,5,Clothing,Shorts,Max,35,False,Active,0.0,83.33,16.67
CUST001099,2,2,11305,5652.5,14.5,3.0,2023-04-08,2023-04-22,42,Adult,Male,Chandigarh,No,1,2,Clothing,Sandals,FabIndia,618,True,Inactive 270+ days,50.0,100.0,0.0
CUST001100,4,6,33510,8377.5,7.75,2.75,2023-08-12,2024-04-24,34,Adult,Male,Gurgaon,No,0,3,Clothing,Boots,Adidas,250,False,Active,0.0,75.0,25.0
CUST001101,7,8,24496,3499.43,12.14,3.29,2023-03-03,2024-08-02,39,Adult,Male,Nagpur,No,3,5,Clothing,Saree,Max,150,False,Active,42.86,71.43,28.57
CUST001102,3,3,19721,6573.67,6.67,3.33,2023-03-08,2023-07-01,60,Adult,Male,Mumbai,No,0,1,Footwear,Jacket,HRX,548,True,Inactive 270+ days,0.0,33.33,66.67
CUST001104,1,2,5434,5434.0,4.0,2.0,2023-05-17,2023-05-17,37,Adult,Male,Bhubaneswar,Yes,0,1,Clothing,T-shirt,Nike,593,True,Inactive 270+ days,0.0,100.0,0.0
CUST001105,2,3,60036,30018.0,8.5,4.0,2024-02-27,2024-05-13,22,Young Adult,Female,Mumbai,Yes,0,1,Footwear,Sneakers,Adidas,231,False,Active,0.0,50.0,50.0
CUST001106,1,1,2674,2674.0,3.0,3.0,2023-09-14,2023-09-14,39,Adult,Female,Mumbai,Yes,0,0,Clothing,Saree,Max,473,True,Inactive 270+ days,0.0,0.0,100.0
CUST001107,3,3,13121,4373.67,6.67,3.33,2023-10-15,2024-07-04,63,Adult,Female,Ahmedabad,No,2,3,Clothing,Cap,Adidas,179,False,Active,66.67,100.0,0.0
CUST001108,5,8,24931,4986.2,4.8,3.0,2023-02-13,2024-01-11,18,Young Adult,Male,Pune,Yes,0,4,Accessories,Bag,Max,354,True,Inactive 270+ days,0.0,80.0,20.0
CUST001109,3,5,19020,6340.0,7.67,4.67,2023-09-08,2024-10-02,60,Adult,Female,Chennai,No,0,2,Clothing,Jacket,FabIndia,89,False,Active,0.0,66.67,33.33
CUST001110,4,5,41220,10305.0,13.0,3.75,2023-01-05,2024-05-19,53,Adult,Female,Nagpur,Yes,1,3,Footwear,Cap,Adidas,225,False,Active,25.0,75.0,25.0
CUST001111,1,2,3060,3060.0,8.0,2.0,2023-07-27,2023-07-27,59,Adult,Male,Noida,No,0,1,Clothing,Jacket,HRX,522,True,Inactive 270+ days,0.0,100.0,0.0
CUST001112,1,1,2508,2508.0,1.0,4.0,2023-08-28,2023-08-28,30,Adult,Female,Indore,No,0,1,Clothing,Shorts,Levis,490,True,Inactive 270+ days,0.0,100.0,0.0
CUST001113,5,10,41626,8325.2,4.4,3.6,2023-01-04,2024-09-11,34,Adult,Female,Bhubaneswar,Yes,1,5,Clothing,Jeans,Adidas,110,False,Active,20.0,100.0,0.0
CUST001114,2,2,10398,5199.0,15.5,4.0,2023-09-14,2023-11-11,21,Young Adult,Other,Surat,No,0,1,Clothing,Kurta,Biba,415,True,Inactive 270+ days,0.0,50.0,50.0
CUST001115,4,5,41181,10295.25,25.75,2.75,2023-01-31,2024-10-15,18,Young Adult,Female,Noida,No,0,4,Footwear,Belt,Adidas,76,False,Active,0.0,100.0,0.0
CUST001116,4,5,57108,14277.0,4.5,3.5,2023-06-05,2024-12-05,46,Adult,Female,Patna,No,1,4,Clothing,Running Shoes,Adidas,25,False,Active,25.0,100.0,0.0
CUST001117,1,2,65177,65177.0,3.0,4.0,2024-09-19,2024-09-19,59,Adult,Male,Bhubaneswar,Yes,0,1,Footwear,Sneakers,Nike,102,False,Active,0.0,100.0,0.0
CUST001118,1,1,5752,5752.0,1.0,4.0,2023-06-29,2023-06-29,41,Adult,Male,Chandigarh,No,0,0,Footwear,Running Shoes,Puma,550,True,Inactive 270+ days,0.0,0.0,100.0
CUST001119,3,3,3424,1141.33,6.67,3.0,2023-02-13,2024-08-13,41,Adult,Female,Ahmedabad,Yes,1,2,Clothing,Jeans,Allen Solly,139,False,Active,33.33,66.67,33.33
CUST001122,2,2,12068,6034.0,9.0,3.5,2023-03-20,2023-08-09,34,Adult,Male,Lucknow,No,0,1,Clothing,Boots,Zara,509,True,Inactive 270+ days,0.0,50.0,50.0
CUST001123,1,1,3326,3326.0,5.0,5.0,2023-04-07,2023-04-07,36,Adult,Male,Mumbai,No,0,1,Clothing,Kurta,FabIndia,633,True,Inactive 270+ days,0.0,100.0,0.0
CUST001124,2,2,32293,16146.5,18.5,4.0,2023-10-27,2024-03-27,18,Young Adult,Female,Kochi,Yes,0,1,Footwear,Running Shoes,Nike,278,True,Inactive 270+ days,0.0,50.0,50.0
CUST001125,3,5,13969,4656.33,7.33,3.67,2023-02-20,2024-02-09,18,Young Adult,Male,Nagpur,Yes,0,2,Clothing,Jacket,Levis,325,True,Inactive 270+ days,0.0,66.67,33.33
CUST001126,3,7,27226,9075.33,6.0,3.0,2023-10-02,2024-04-11,57,Adult,Male,Chennai,No,1,3,Clothing,Boots,Bata,263,False,Active,33.33,100.0,0.0
CUST001127,1,2,876,876.0,11.0,3.0,2023-05-19,2023-05-19,34,Adult,Female,Ahmedabad,Yes,0,1,Accessories,Socks,Puma,591,True,Inactive 270+ days,0.0,100.0,0.0
CUST001128,1,1,1787,1787.0,10.0,3.0,2024-11-25,2024-11-25,32,Adult,Female,Kolkata,No,0,1,Clothing,Kurta,Biba,35,False,Active,0.0,100.0,0.0
CUST001129,2,2,18207,9103.5,8.5,5.0,2023-05-01,2023-05-28,19,Young Adult,Male,Noida,No,0,1,Clothing,Running Shoes,Puma,582,True,Inactive 270+ days,0.0,50.0,50.0
CUST001130,6,7,35228,5871.33,4.83,3.67,2023-06-02,2024-12-28,37,Adult,Female,Lucknow,No,2,4,Clothing,Saree,Max,2,False,Active,33.33,66.67,33.33
CUST001131,1,2,2596,2596.0,8.0,4.0,2023-09-20,2023-09-20,35,Adult,Male,Chennai,Yes,1,0,Clothing,Shorts,Adidas,467,True,Inactive 270+ days,100.0,0.0,100.0
CUST001132,7,10,34158,4879.71,7.43,3.29,2023-02-20,2024-08-13,30,Adult,Female,Jaipur,No,0,6,Footwear,Running Shoes,Fastrack,139,False,Active,0.0,85.71,14.29
CUST001133,4,9,18079,4519.75,7.5,4.5,2023-04-25,2024-05-06,32,Adult,Female,Visakhapatnam,Yes,1,3,Accessories,Belt,Adidas,238,False,Active,25.0,75.0,25.0
CUST001134,4,6,25370,6342.5,8.25,3.5,2024-03-24,2024-08-23,50,Adult,Female,Kochi,No,1,2,Clothing,Sneakers,Adidas,129,False,Active,25.0,50.0,50.0
CUST001135,1,1,4050,4050.0,9.0,3.0,2024-12-01,2024-12-01,43,Adult,Female,Hyderabad,Yes,1,0,Footwear,Sneakers,HRX,29,False,Active,100.0,0.0,100.0
CUST001136,1,2,39171,39171.0,27.0,3.0,2023-08-14,2023-08-14,50,Adult,Female,Ahmedabad,No,0,0,Footwear,Sneakers,Puma,504,True,Inactive 270+ days,0.0,0.0,100.0
CUST001137,8,14,55888,6986.0,10.38,3.75,2023-01-20,2024-10-30,60,Adult,Male,Chennai,No,2,6,Footwear,T-shirt,Hush Puppies,61,False,Active,25.0,75.0,25.0
CUST001138,5,7,31975,6395.0,8.2,2.6,2023-05-14,2024-11-03,49,Adult,Female,Bangalore,Yes,0,5,Accessories,Backpack,Fastrack,57,False,Active,0.0,100.0,0.0
CUST001139,5,8,64363,12872.6,11.4,3.4,2023-02-18,2024-11-15,47,Adult,Female,Noida,No,0,2,Clothing,Heels,Max,45,False,Active,0.0,40.0,60.0
CUST001140,5,5,26839,5367.8,7.0,3.2,2023-05-12,2024-09-28,64,Adult,Male,Jaipur,No,2,4,Clothing,Hoodie,Nike,93,False,Active,40.0,80.0,20.0
CUST001141,3,5,37301,12433.67,13.0,3.67,2023-11-09,2024-10-25,49,Adult,Male,Noida,Yes,0,2,Footwear,Formal Shoes,Zara,66,False,Active,0.0,66.67,33.33
CUST001142,2,2,5429,2714.5,6.0,3.0,2023-06-07,2024-11-21,19,Young Adult,Male,Surat,No,0,1,Clothing,Sandals,Hush Puppies,39,False,Active,0.0,50.0,50.0
CUST001143,1,1,1225,1225.0,2.0,3.0,2023-03-19,2023-03-19,40,Adult,Male,Chennai,No,0,1,Clothing,Kurta,FabIndia,652,True,Inactive 270+ days,0.0,100.0,0.0
CUST001144,4,4,8414,2103.5,10.0,3.75,2023-01-29,2024-12-01,54,Adult,Male,Kochi,Yes,0,4,Clothing,Saree,Biba,29,False,Active,0.0,100.0,0.0
CUST001145,6,10,26730,4455.0,8.83,3.67,2023-01-14,2024-11-28,34,Adult,Male,Mumbai,No,1,3,Clothing,Formal Shoes,Allen Solly,32,False,Active,16.67,50.0,50.0
CUST001146,1,2,13622,13622.0,6.0,3.0,2023-07-19,2023-07-19,41,Adult,Male,Noida,Yes,0,0,Footwear,Running Shoes,HRX,530,True,Inactive 270+ days,0.0,0.0,100.0
CUST001147,2,2,6971,3485.5,16.5,4.5,2023-12-30,2024-08-11,47,Adult,Male,Indore,Yes,0,0,Accessories,Kurta,Max,141,False,Active,0.0,0.0,100.0
CUST001148,1,2,4091,4091.0,12.0,3.0,2024-01-07,2024-01-07,46,Adult,Female,Kolkata,No,0,1,Footwear,Heels,Bata,358,True,Inactive 270+ days,0.0,100.0,0.0
CUST001149,1,1,3359,3359.0,14.0,3.0,2024-09-23,2024-09-23,37,Adult,Female,Surat,Yes,0,1,Clothing,Kurta,Biba,98,False,Active,0.0,100.0,0.0
CUST001150,2,2,8886,4443.0,4.0,3.0,2024-08-17,2024-11-05,46,Adult,Male,Surat,No,1,2,Accessories,Saree,Max,55,False,Active,50.0,100.0,0.0
CUST001151,3,3,7574,2524.67,7.0,3.0,2023-04-19,2024-12-16,61,Adult,Male,Lucknow,No,0,1,Clothing,Kurta,Biba,14,False,Active,0.0,33.33,66.67
CUST001152,1,1,2771,2771.0,11.0,3.0,2024-08-31,2024-08-31,54,Adult,Female,Gurgaon,No,0,1,Clothing,Hoodie,HRX,121,False,Active,0.0,100.0,0.0
CUST001153,2,2,20006,10003.0,8.0,3.5,2023-08-20,2024-05-28,43,Adult,Male,Noida,No,0,2,Accessories,Running Shoes,Adidas,216,False,Active,0.0,100.0,0.0
CUST001154,2,5,17241,8620.5,7.0,3.0,2023-04-03,2024-12-13,20,Young Adult,Male,Bangalore,No,1,2,Clothing,Boots,Max,17,False,Active,50.0,100.0,0.0
CUST001155,2,5,7494,3747.0,23.0,3.5,2024-10-04,2024-12-25,50,Adult,Male,Hyderabad,No,0,2,Clothing,Dress,FabIndia,5,False,Active,0.0,100.0,0.0
CUST001156,2,2,4499,2249.5,8.5,3.5,2023-09-04,2024-03-03,52,Adult,Other,Pune,No,0,1,Accessories,Bag,Bata,302,True,Inactive 270+ days,0.0,50.0,50.0
CUST001157,2,2,13594,6797.0,11.0,4.0,2023-11-29,2024-11-05,33,Adult,Male,Chennai,Yes,1,1,Clothing,Running Shoes,Adidas,55,False,Active,50.0,50.0,50.0
CUST001158,2,4,13812,6906.0,11.0,3.5,2023-01-16,2024-04-09,33,Adult,Male,Chandigarh,No,0,2,Clothing,Running Shoes,FabIndia,265,False,Active,0.0,100.0,0.0
CUST001159,3,5,7887,2629.0,8.33,2.67,2024-03-03,2024-05-20,23,Young Adult,Female,Nagpur,No,1,2,Footwear,Sandals,Bata,224,False,Active,33.33,66.67,33.33
CUST001160,5,8,12785,2557.0,3.8,2.8,2023-03-17,2024-10-04,43,Adult,Male,Ahmedabad,No,1,3,Footwear,Heels,Bata,87,False,Active,20.0,60.0,40.0
CUST001161,2,2,9605,4802.5,7.0,4.0,2023-04-26,2024-12-08,62,Adult,Male,Hyderabad,No,0,2,Footwear,Running Shoes,Adidas,22,False,Active,0.0,100.0,0.0
CUST001162,1,2,7417,7417.0,10.0,4.0,2023-04-09,2023-04-09,43,Adult,Female,Patna,No,0,1,Footwear,Boots,Max,631,True,Inactive 270+ days,0.0,100.0,0.0
CUST001163,1,1,7801,7801.0,9.0,4.0,2023-10-07,2023-10-07,29,Adult,Other,Chennai,No,0,1,Clothing,Jacket,Puma,450,True,Inactive 270+ days,0.0,100.0,0.0
CUST001164,3,4,13450,4483.33,4.0,3.67,2023-02-18,2023-07-25,61,Adult,Male,Nagpur,Yes,0,2,Footwear,Heels,Bata,524,True,Inactive 270+ days,0.0,66.67,33.33
CUST001165,2,3,7051,3525.5,4.0,4.0,2023-04-06,2024-12-25,59,Adult,Other,Lucknow,No,1,2,Clothing,Shorts,HRX,5,False,Active,50.0,100.0,0.0
CUST001166,1,1,342,342.0,10.0,3.0,2023-11-12,2023-11-12,19,Young Adult,Male,Patna,No,1,1,Clothing,T-shirt,Max,414,True,Inactive 270+ days,100.0,100.0,0.0
CUST001168,3,4,37138,12379.33,6.0,4.0,2023-03-15,2024-07-07,51,Adult,Female,Patna,Yes,1,3,Accessories,Saree,Biba,176,False,Active,33.33,100.0,0.0
CUST001169,4,6,48683,12170.75,16.75,3.25,2023-08-29,2024-11-11,39,Adult,Male,Gurgaon,No,1,1,Clothing,Jacket,Fastrack,49,False,Active,25.0,25.0,75.0
CUST001170,3,5,20752,6917.33,6.33,2.67,2023-05-15,2024-04-05,57,Adult,Male,Nagpur,No,0,2,Accessories,Formal Shoes,Hush Puppies,269,False,Active,0.0,66.67,33.33
CUST001171,3,4,9305,3101.67,2.67,4.0,2023-03-30,2024-11-27,44,Adult,Female,Visakhapatnam,No,0,3,Clothing,Jacket,Biba,33,False,Active,0.0,100.0,0.0
CUST001172,3,6,21725,7241.67,4.67,3.33,2023-01-11,2023-07-08,22,Young Adult,Male,Hyderabad,Yes,0,3,Clothing,Hoodie,Adidas,541,True,Inactive 270+ days,0.0,100.0,0.0
CUST001173,1,2,5104,5104.0,2.0,4.0,2024-12-16,2024-12-16,54,Adult,Male,Hyderabad,Yes,0,0,Clothing,Shirt,Allen Solly,14,False,Active,0.0,0.0,100.0
CUST001174,1,1,340,340.0,13.0,2.0,2024-03-02,2024-03-02,43,Adult,Male,Indore,No,0,1,Clothing,T-shirt,HRX,303,True,Inactive 270+ days,0.0,100.0,0.0
CUST001175,3,4,22623,7541.0,6.67,3.67,2023-08-20,2024-07-07,41,Adult,Female,Patna,Yes,0,3,Footwear,Running Shoes,Adidas,176,False,Active,0.0,100.0,0.0
CUST001176,4,5,17408,4352.0,10.5,3.25,2023-10-17,2024-11-01,29,Adult,Male,Patna,No,0,2,Footwear,Belt,Adidas,59,False,Active,0.0,50.0,50.0
CUST001177,1,3,9246,9246.0,10.0,5.0,2023-07-25,2023-07-25,34,Adult,Male,Bhubaneswar,No,0,1,Clothing,Jacket,Nike,524,True,Inactive 270+ days,0.0,100.0,0.0
CUST001178,4,5,8836,2209.0,12.5,3.5,2023-02-18,2023-12-04,59,Adult,Male,Bangalore,No,1,3,Clothing,Heels,H&M,392,True,Inactive 270+ days,25.0,75.0,25.0
CUST001179,6,9,105369,17561.5,7.67,3.67,2023-03-14,2024-11-16,21,Young Adult,Female,Bhubaneswar,No,2,3,Footwear,Sneakers,Adidas,44,False,Active,33.33,50.0,50.0
CUST001180,2,4,6198,3099.0,8.0,4.0,2023-02-01,2023-10-27,27,Adult,Female,Chandigarh,No,1,2,Clothing,T-shirt,Nike,430,True,Inactive 270+ days,50.0,100.0,0.0
CUST001181,2,2,7647,3823.5,1.0,4.0,2023-02-26,2023-07-29,29,Adult,Female,Chandigarh,Yes,0,1,Accessories,Belt,Nike,520,True,Inactive 270+ days,0.0,50.0,50.0
CUST001182,3,5,9497,3165.67,1.67,3.67,2023-02-23,2023-09-28,53,Adult,Male,Gurgaon,Yes,0,2,Footwear,Boots,Max,459,True,Inactive 270+ days,0.0,66.67,33.33
CUST001183,4,5,17426,4356.5,8.0,4.5,2023-03-28,2024-09-01,46,Adult,Male,Patna,No,1,4,Clothing,Boots,Allen Solly,120,False,Active,25.0,100.0,0.0
CUST001184,4,10,14000,3500.0,8.25,2.75,2023-01-28,2023-12-08,38,Adult,Female,Jaipur,No,0,4,Accessories,Boots,Max,388,True,Inactive 270+ days,0.0,100.0,0.0
CUST001185,2,2,8302,4151.0,6.0,2.0,2024-03-17,2024-08-03,41,Adult,Male,Delhi,No,0,2,Clothing,Running Shoes,HRX,149,False,Active,0.0,100.0,0.0
CUST001186,4,6,16177,4044.25,4.75,3.0,2023-07-17,2024-11-29,61,Adult,Male,Bangalore,No,0,4,Clothing,Backpack,HRX,31,False,Active,0.0,100.0,0.0
CUST001187,2,3,22681,11340.5,4.0,2.5,2023-07-18,2023-12-05,23,Young Adult,Female,Surat,Yes,1,2,Clothing,Jacket,Biba,391,True,Inactive 270+ days,50.0,100.0,0.0
CUST001188,3,6,23315,7771.67,5.0,2.67,2023-05-28,2024-05-14,27,Adult,Female,Kochi,No,1,3,Clothing,Jacket,Biba,230,False,Active,33.33,100.0,0.0
